State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd
Tamil Nadu,SIVAGANGAI,2014,Kharif,Cotton(lint),518.0,1625.0,3.137065637065637,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Whole Year,Dry chillies,4786.0,1571.0,0.3282490597576264,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Groundnut,561.0,1085.0,1.934046345811052,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Groundnut,1693.0,2046.0,1.208505611340815,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Horse-gram,5.0,3.0,0.6,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Horse-gram,22.0,16.0,0.7272727272727273,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Jowar,110.0,243.0,2.209090909090909,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Jowar,254.0,510.0,2.0078740157480315,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Maize,98.0,735.0,7.5,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Maize,130.0,1134.0,8.723076923076922,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Moong(Green Gram),4.0,3.0,0.75,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Moong(Green Gram),21.0,13.0,0.6190476190476191,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Onion,18.0,153.0,8.5,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Onion,46.0,396.0,8.608695652173912,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Ragi,67.0,201.0,3.0,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Ragi,205.0,861.0,4.2,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Rice,65087.0,224876.0,3.4550063760812453,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Sesamum,113.0,71.0,0.6283185840707964,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Sesamum,140.0,102.0,0.7285714285714285,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Small millets,1.0,2.0,2.0,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Small millets,11.0,23.0,2.090909090909091,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Whole Year,Sugarcane,3783.0,339558.0,89.75892149088025,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Sunflower,1.0,1.0,1.0,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Sunflower,19.0,29.0,1.5263157894736843,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Whole Year,Sweet potato,4.0,70.0,17.5,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Whole Year,Tapioca,4.0,130.0,32.5,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Whole Year,Turmeric,4.0,16.0,4.0,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Kharif,Urad,288.0,232.0,0.8055555555555556,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2014,Rabi,Urad,282.0,280.0,0.9929078014184396,28.31,32.4,21.67,883.89,2.42,42.85,68.54,2.91,110,2.52,5.56
Tamil Nadu,SIVAGANGAI,2015,Kharif,Bajra,16.0,43.0,2.6875,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Banana,1042.0,39928.0,38.31861804222649,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Cashewnut,3401.0,231.0,0.0679211996471626,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Coriander,26.0,15.0,0.5769230769230769,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Cotton(lint),85.0,252.0,2.9647058823529413,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Cotton(lint),218.0,407.0,1.86697247706422,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Dry chillies,4222.0,422.0,0.0999526290857413,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Groundnut,1086.0,1242.0,1.143646408839779,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Groundnut,1975.0,3413.0,1.7281012658227848,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Horse-gram,47.0,28.0,0.5957446808510638,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Horse-gram,78.0,46.0,0.5897435897435898,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Jowar,89.0,93.0,1.0449438202247192,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Jowar,92.0,148.0,1.608695652173913,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Maize,25.0,171.0,6.84,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Maize,70.0,515.0,7.357142857142857,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Moong(Green Gram),1.0,1.0,1.0,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Moong(Green Gram),6.0,5.0,0.8333333333333334,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Onion,11.0,106.0,9.636363636363637,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Onion,77.0,499.0,6.48051948051948,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Ragi,13.0,39.0,3.0,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Ragi,105.0,380.0,3.619047619047619,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Rice,67207.0,189480.0,2.8193491749371344,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Sesamum,28.0,17.0,0.6071428571428571,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Sesamum,74.0,49.0,0.6621621621621622,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Small millets,1.0,2.0,2.0,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Sugarcane,4084.0,396148.0,97.0,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Sweet potato,2.0,33.0,16.5,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Tapioca,21.0,576.0,27.428571428571427,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Whole Year,Turmeric,4.0,15.0,3.75,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Kharif,Urad,304.0,210.0,0.6907894736842105,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2015,Rabi,Urad,347.0,243.0,0.7002881844380403,27.9,31.97,22.77,1188.5,3.26,48.26,72.84,2.75,141,2.12,6.23
Tamil Nadu,SIVAGANGAI,2016,Kharif,Arhar/Tur,54.0,35.0,0.6481481481481481,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Bajra,17.0,50.0,2.9411764705882355,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Banana,881.0,29331.0,33.29284903518729,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Cashewnut,3324.0,100.0,0.0300842358604091,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Coriander,20.0,3.0,0.15,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Cotton(lint),399.0,515.0,1.2907268170426065,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Cotton(lint),471.0,694.0,1.473460721868365,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Dry chillies,3729.0,397.0,0.106462858675248,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Groundnut,1931.0,1178.0,0.6100466079751424,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Groundnut,838.0,2712.0,3.236276849642005,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Horse-gram,11.0,4.0,0.3636363636363636,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Horse-gram,69.0,22.0,0.3188405797101449,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Jowar,90.0,30.0,0.3333333333333333,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Jowar,86.0,71.0,0.8255813953488372,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Maize,1.0,1.0,1.0,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Maize,18.0,82.0,4.555555555555555,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Moong(Green Gram),11.0,9.0,0.8181818181818182,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Onion,12.0,124.0,10.333333333333334,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Onion,29.0,146.0,5.0344827586206895,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Ragi,17.0,28.0,1.6470588235294117,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Ragi,25.0,78.0,3.12,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Rice,65207.0,42855.0,0.6572147162114497,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Sesamum,46.0,18.0,0.391304347826087,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Sesamum,133.0,50.0,0.3759398496240601,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Sugarcane,4260.0,214635.0,50.38380281690141,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Sweet potato,1.0,13.0,13.0,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Tapioca,17.0,448.0,26.352941176470587,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Turmeric,5.0,19.0,3.8,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Rabi,Urad,429.0,155.0,0.3613053613053613,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2016,Kharif,Urad,393.0,304.0,0.7735368956743003,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16
Tamil Nadu,SIVAGANGAI,2017,Kharif,Arhar/Tur,83.0,91.0,1.0963855421686748,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Bajra,1.0,2.0,2.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Bajra,3.0,6.0,2.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Banana,969.0,37585.0,38.78740970072239,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Coriander,19.0,10.0,0.5263157894736842,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Cotton(lint),434.0,100.0,0.2304147465437788,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Cotton(lint),256.0,100.0,0.390625,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Dry chillies,3959.0,261.0,0.065925738822935,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Gram,6.0,6.0,1.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Groundnut,2074.0,2478.0,1.1947926711668273,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Groundnut,989.0,3874.0,3.917087967644085,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Horse-gram,7.0,4.0,0.5714285714285714,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Horse-gram,140.0,111.0,0.7928571428571428,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Jowar,53.0,60.0,1.1320754716981132,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Jowar,165.0,178.0,1.0787878787878789,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Maize,12.0,80.0,6.666666666666667,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Maize,19.0,175.0,9.210526315789474,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Moong(Green Gram),7.0,3.0,0.4285714285714285,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Moong(Green Gram),17.0,10.0,0.5882352941176471,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Onion,7.0,68.0,9.714285714285714,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Onion,39.0,363.0,9.307692307692308,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Ragi,35.0,156.0,4.457142857142857,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Ragi,49.0,168.0,3.4285714285714284,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Autumn,Rice,42.0,162.0,3.857142857142857,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Summer,Rice,130.0,581.0,4.469230769230769,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Winter,Rice,71978.0,63773.0,0.8860068354219345,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Sesamum,58.0,36.0,0.6206896551724138,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Sesamum,91.0,39.0,0.4285714285714285,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Small millets,1.0,2.0,2.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Small millets,2.0,4.0,2.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Sugarcane,3268.0,186276.0,57.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Sweet potato,3.0,79.0,26.33333333333333,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Tapioca,27.0,924.0,34.22222222222222,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Tobacco,2.0,3.0,1.5,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Turmeric,8.0,32.0,4.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Rabi,Urad,661.0,446.0,0.6747352496217852,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2017,Kharif,Urad,686.0,625.0,0.9110787172011662,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62
Tamil Nadu,SIVAGANGAI,2018,Kharif,Arhar/Tur,48.0,59.0,1.2291666666666667,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Bajra,1.0,2.0,2.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Bajra,3.0,9.0,3.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Banana,1128.0,44897.0,39.802304964539005,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Cashewnut,3133.0,693.0,0.2211937440153207,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Coriander,23.0,9.0,0.391304347826087,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Cotton(lint),269.0,582.0,2.163568773234201,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Cotton(lint),259.0,672.0,2.5945945945945947,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Dry chillies,5639.0,1404.0,0.2489803156588047,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Groundnut,2005.0,1744.0,0.8698254364089776,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Groundnut,925.0,3231.0,3.492972972972973,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Horse-gram,8.0,6.0,0.75,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Horse-gram,103.0,71.0,0.6893203883495146,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Jowar,66.0,82.0,1.2424242424242424,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Jowar,129.0,148.0,1.1472868217054264,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Maize,10.0,77.0,7.7,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Maize,12.0,81.0,6.75,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Moong(Green Gram),21.0,14.0,0.6666666666666666,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Onion,10.0,91.0,9.1,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Onion,63.0,359.0,5.698412698412699,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Kharif,Ragi,19.0,61.0,3.210526315789474,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Rabi,Ragi,123.0,436.0,3.544715447154472,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Autumn,Rice,20.0,84.0,4.2,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Summer,Rice,477.0,1999.0,4.190775681341719,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
Tamil Nadu,SIVAGANGAI,2018,Winter,Rice,62995.0,39200.0,0.6222716088578458,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06
